id,title,source,year,url,desc,tags,contains/videos,contains/written,contains/assignments
brown-Fall-CSCI1010:,CSCI1010: Theory of Computation,Brown,Fall 2020,http://cs.brown.edu/courses/csci1010,"The course introduces basic models of computation including languages, finite-state automata and Turing machines. Proves fundamental limits on computation (incomputability, the halting problem). Provides the tools to compare the hardness of computational problems (reductions). Introduces computational complexity classes (P, NP, PSPACE and others).",CSCI1010,FALSE,TRUE,TRUE
brown-Spring-CSCI1260:,CSCI1260: Compilers and Program Analysis,Brown,Spring 2021,http://cs.brown.edu/courses/csci1260/spring-2021/,"Lexical analysis, syntactic analysis, semantic analysis, code generation, code optimization, translator writing systems.",CSCI1260,FALSE,TRUE,TRUE
brown-Fall-CSCI1270:,CSCI1270: Database Management Systems,Brown,Fall 2020,http://cs.brown.edu/courses/csci1270/website_2020/lectures.html,"Introduction to database structure, organization, languages and implementation. Relational model. Query languages, query processing, query optimization, normalization, file structures, concurrency control and recovery algorithms, and distributed databases. Studies of actual systems. While database management system usage is covered, emphasis is on the systems-building aspects of these large, complex systems. We also relate the material to modern applications such as the web",CSCI1270,FALSE,TRUE,FALSE
brown-Fall-CSCI1290:,CSCI1290: Computational Photography and Image Manipulation,Brown,Fall 2020,http://cs.brown.edu/courses/csci1290/,"We will cover topics such as cameras, human visual perception, image processing and manipulation, image based lighting and rendering, high dynamic range, single view reconstruction, photo quality assessment, non photorealistic rendering, the use of Internet-scale data, and many more topics. The course will consist of several programming assignments and a final project. Students are encouraged to capture and process their own data. Students can earn graduate credit for the course but will need to meet higher requirements on all projects throughout the semester and need the instructor's permission.",CSCI1290,FALSE,TRUE,TRUE
brown-Fall-CSCI1300:,CSCI1300: User Interfaces and User Experience,Brown,Fall 2020,http://cs.brown.edu/courses/csci1300/,"Have you ever walked into a door thinking that you were supposed to pull instead of push? Have you ever been stuck on a website, not sure how to proceed next? Learn when to use different interfaces, how to model and represent user interaction, how to elicit requirements and feedback from users, as well as the principles of user experience design, methods for designing and prototyping interfaces, and user interface evaluation. Students interested in both learning the process behind building an effective interface and gaining hands-on experience designing a user interface should take this course. There will be assignments, readings, and studios, where students will have the opportunity to work alongside TAs and interact with industry guests as they learn critical tools for interface and web design.",CSCI1300,FALSE,FALSE,TRUE
brown-Spring-CSCI1301:,CSCI1301: Livestreaming Reimagined,Brown,Spring 2021,http://cs.brown.edu/courses/csci1301/,"Livestreaming today is comprised of video game streams and Zoom classes. But as video production becomes more accessible, and devices become more mobile, the blending of the Instagram photo feed and TV reality show could produce a new generation of streaming personalities. In this project-based course, we’ll investigate together the space of livestreaming technology beyond desktop gaming, exploring new configurations, interfaces, and improvements to current livestreaming systems. We’ll focus on creative (music, art, food, travel) or educational streaming, exploring how to support new forms of streamer-audience interaction and presence.",CSCI1301,FALSE,TRUE,FALSE
brown-Spring-CSCI1310:,CSCI1310: Fundamentals of Computer Systems (Master's),Brown,Spring 2021,http://cs.brown.edu/courses/csci1310/2020/,"Covers fundamental concepts, principles, and abstractions that underlie the design and engineering of computer systems. Students will learn how a computer works, how to write safe and performant systems software, and what systems abstractions support today’s complex, high-performance systems developed in industry. Specific topics include machine organization, systems programming and performance, key concepts of operating systems, isolation, security, virtualization, concurrent programming, and the basics of distributed systems. Combined lectures, labs, and several hands-on projects involving programming exercises in C/C++.",CSCI1310,FALSE,TRUE,TRUE
brown-Spring-CSCI1320:,CSCI1320: Creating Modern & Mobile Web Applications,Brown,Spring 2021,http://cs.brown.edu/courses/csci1320/,"This course covers all aspects of web application development, including the initial concept, user-centric design, development methodologies, front end development, databases, back end development, security, testing, load testing, accessibility, and deployment. There will be a substantial team project. The course is designed both for students with substantial programming background (equivalent to CS32 or CS33) who want to learn how to use this background to build web applications, and for students with a substantial background in web design including HTML and Javascript who are interested in learning how to extend design techniques to incorporate the technologies needed in modern web applications",CSCI1320,FALSE,FALSE,TRUE
brown-Spring-CSCI1340:,CSCI1340: Innovating Game Development,Brown,Spring 2008,http://cs.brown.edu/courses/csci1340/2008/Home.html,"What technologies will shape the next generation of video games? This project-centered course focuses on computational innovations for game development. Students examine innovative game technology through case studies of existing games and talks by industrial and academic game professionals. In teams, students propose and implement a project demonstrating a novel technology for gaming. Recommended: strong computational or engineering background.",CSCI1340,FALSE,TRUE,TRUE
brown-Fall-CSCI1370:,CSCI1370: Virtual Reality Design for Science,Brown,Fall 2019,http://cs.brown.edu/courses/cs137/,"Explores the visual and human-computer interaction design process for scientific applications in Brown's immersive virtual reality Cave. Joint with RISD. Computer Science and design students learn how to work effectively together; study the process of design, learn about scientific problems, create designs for scientific applications; critique, evaluate, realize and iterate designs, and demonstrate final projects.",CSCI1370,FALSE,TRUE,TRUE
brown-Spring-CSCI1380:,CSCI1380: Distributed Computer Systems,Brown,Spring 2021,http://cs.brown.edu/courses/csci1380/s21/,"Explores the fundamental principles and practice underlying networked information systems. We first cover basic distributed computing mechanisms (e.g., naming, replication, fault tolerance, security) and enabling middleware technologies. We then discuss how these mechanisms and technologies fit together to realize distributed databases and file systems, web-based and mobile information systems.",CSCI1380,FALSE,TRUE,TRUE
brown-Fall-CSCI1410:,CSCI1410: Artificial Intelligence,Brown,Fall 2020,http://cs.brown.edu/courses/csci1410,"Algorithms and representations used in artificial intelligence. Introduction and implementation of algorithms for search, planning, perception, knowledge representation, logic, probabilistic representation and reasoning, robotics and machine learning",CSCI1410,FALSE,TRUE,TRUE
brown-Spring-CSCI1420:,CSCI1420: Machine Learning,Brown,Spring 2021,http://cs.brown.edu/courses/csci1420/,"How can artificial systems learn from examples, and discover information buried in massive datasets? We explore the theory and practice of statistical machine learning, focusing on computational methods for supervised and unsupervised data analysis. Specific topics include empirical risk minimization, probably approximately correct learning, maximum likelihood parameter estimation, kernel methods, neural networks, the expectation maximization algorithm, and principal component analysis.",CSCI1420,FALSE,TRUE,TRUE
brown-Spring-CSCI1430:,CSCI1430: Introduction to Computer Vision,Brown,Spring 2021,https://browncsci1430.github.io/webpage/index.html,"How can computers understand the visual world of humans? This course treats vision as a process of inference from noisy and uncertain data and emphasizes probabilistic and statistical approaches. Topics may include perception of 3D scene structure from stereo, motion, and shading; image filtering, smoothing, edge detection; segmentation and grouping; texture analysis; learning, recognition and search; tracking and motion estimation. Strongly recommended: basic linear algebra, basic calculus and exposure to probability.",CSCI1430,FALSE,TRUE,TRUE
brown-Spring-CSCI1440:,CSCI1440: Topics In Algorithmic Game Theory,Brown,Spring 2021,http://cs.brown.edu/courses/csci1440/,"This course examines topics in game theory and mechanism design from a computer scientist's perspective. Through the lens of computation, the focus is the design and analysis of systems utilized by self-interested agents. Students will investigate how the potential for strategic agent behavior can/should influence system design, and the ramifications of conflicts of interest between system designers and participating agents.",CSCI1440,FALSE,TRUE,TRUE
brown-Fall-CSCI1450:,CSCI1450: Advanced Introduction to Probability for Computing and Data Science,Brown,Fall 2020,http://cs.brown.edu/courses/csci1450/,"Probability and statistics have become indispensable tools in computer science. Probabilistic methods and statistical reasoning play major roles in machine learning, cryptography, network security, communication protocols, web search engines, robotics, program verification, and more. This course introduces the basic concepts of probability and statistics, focusing on topics that are most useful in computer science applications. Topics include: modeling and solution in sample space, random variables, simple random processes and their probability distributions, Markov processes, limit theorems, and basic elements of statistical inference.",CSCI1450,FALSE,TRUE,TRUE
brown-Spring-CSCI1460:,CSCI1460: Introduction to Computational Linguistics,Brown,Spring 2021,http://cs.brown.edu/courses/csci1460/,"The application of computational methods to problems in natural-language processing. In particular we examine techniques due to recent advances in deep learning: word embeddings, recurrent neural networks (e.g., LSTMs), sequence-to-sequence models, and generative adversarial networks (GANs). Programming projects include parsing, machine translation, question answering, and chat-bots.",CSCI1460,FALSE,TRUE,TRUE
brown-Fall-CSCI1470:,CSCI1470: Deep Learning,Brown,Fall 2020,https://brown-deep-learning.github.io/dl-website-2020/index.html,"Deep Learning belongs to a broader family of machine learning methods. It is a particular version of artificial neural networks -- a version that emphasizes learning representation with multiple layers of networks. Deep Learning, plus the specialized techniques that it has inspired (e.g. convolutional neural networks, recurrent neural networks, and transformers), have led to rapid improvements in many applications, such as computer vision, machine learning, sound understanding, and robotics. This course intends to give students an overview of the prominent techniques of Deep Learning and its applications in computer vision, language understanding, and other areas. It also aims at providing hands-on practice of implementing deep learning algorithms in Python.",CSCI1470,FALSE,FALSE,TRUE
brown-Spring-CSCI1550:,CSCI1550: Probabilistic Methods in Computer Science,Brown,Spring 2021,http://cs.brown.edu/courses/csci1550/,"Randomization and probabilistic techniques play an important role in modern computer science, with applications ranging from combinatorial optimization and machine learning to communications networks and secure protocols. This course introduces the most fundamental probabilistic techniques used in computer science applications, in particular in randomized algorithms, probabilistic analysis of algorithms and machine learning.",CSCI1550,FALSE,TRUE,TRUE
brown-Fall-CSCI1570:,CSCI1570: Design and Analysis of Algorithms,Brown,Fall 2020,http://cs.brown.edu/courses/csci1570,"A single algorithmic improvement can have a greater impact on our ability to solve a problem than ten years of incremental improvements in CPU speed. We study techniques for designing and analyzing algorithms. Typical problem areas addressed include hashing, searching, dynamic programming, graph algorithms, network flow, optimization algorithms including linear programming.",CSCI1570,FALSE,TRUE,FALSE
brown-Spring-CSCI1580:,CSCI1580: Information Retrieval and Web Search,Brown,Spring 2013,http://cs.brown.edu/courses/csci1580/,"Covers traditional material as well as recent advances in information retrieval (IR), the study of indexing, processing, and querying of textual data. The focus will be on newer techniques geared to hypertext documents available on the World Wide Web. Topics include efficient text indexing; Boolean and vector space retrieval models; evaluation and interface issues; Web crawling, link-based algorithms, and Web metadata; text/Web clustering, classification; text mining.",CSCI1580,FALSE,TRUE,TRUE
brown-Spring-CSCI1590:,CSCI1590: Introduction to Computational Complexity,Brown,Spring 2009,http://cs.brown.edu/courses/csci1590,Introduction to serial and parallel models of computation; time and space complexity classes on these models; the circuit model of computation and its relation to serial and parallel time complexity; space-time tradeoffs on serial computers; area-time tradeoffs on the VLSI computational model; interactive and probabilistically checkable proofs; the definition of NP in terms of probabilistically checkable proofs; hardness of approximations to solutions to NP-hard problems,CSCI1590,FALSE,TRUE,FALSE
brown-Spring-CSCI1600:,CSCI1600: Real-time and Embedded Software,Brown,Spring 2021,http://cs.brown.edu/courses/csci1600/,"Comprehensive introduction to the design and implementation of software for programmable embedded computing systems, in applications such as Internet of Things, transportation, and mobile. Includes the overall embedded real-time software design and development processes, with a focus on engineering for reliability.",CSCI1600,FALSE,TRUE,TRUE
brown-Fall-CSCI1610:,CSCI1610: Building High-Performance Servers,Brown,Fall 2005,http://cs.brown.edu/courses/csci1610/,"In-depth study of modern server design. Considers architectures for building high-performance, robust, scalable and secure servers. We consider all aspects of 'mission-critical' servers. Topics include threaded and non-blocking programming paradigms, high-performance I/O (network and disk), secure programming techniques, database access, performance profiling, security, and redundancy.",CSCI1610,FALSE,TRUE,TRUE
brown-Fall-CSCI1650:,CSCI1650: Software Security and Exploitation,Brown,Fall 2020,http://cs.brown.edu/courses/csci1650/,"CSCI 1650 covers software exploitation techniques and state-of-the-art mechanisms for hardening software. The course begins with a summary of prevalent software defects, typically found in applications written in memory unsafe languages, like C/C++, and proceeds with studying traditional and modern exploitation techniques, ranging from classical code injection and code reuse up to the latest goodies (e.g., JIT-ROP).",CSCI1650,FALSE,TRUE,TRUE
brown-Spring-CSCI1670:,CSCI1670: Operating Systems,Brown,Spring 2021,https://brown-cs1690.github.io/brown-cs167-s21/#/,"Covers not just the principles of operating systems but the intricacies of how they work. Topics include multithreaded programming, managing threads and interrupts, managing storage, processor scheduling, operating-system structure, virtualization, security, and the design of file systems (both local and distributed).",CSCI1670,FALSE,TRUE,TRUE
brown-Fall-CSCI1680:,CSCI1680: Computer Networks,Brown,Fall 2019,http://cs.brown.edu/courses/csci1680/f19/,"Covers the technologies supporting the Internet, from Ethernet and WiFi through the routing protocols that govern the flow of traffic and the web technologies that are generating most of it. A major concern is understanding the protocols used on the Internet: what the issues are, how they work, their shortcomings, and what improvements are on the horizon.",CSCI1680,FALSE,TRUE,TRUE
brown-Spring-CSCI1710:,CSCI1710: Logic for Systems,Brown,Spring 2021,http://cs.brown.edu/courses/csci1710/,"The course will focus on proving properties about systems and programs. We will study the distinction between programs and specifications, and check for whether the former obey the latter. We will work with tools that have extensive automation such as model constructors, model checkers, and proof assistants. Problems and projects will apply to real-world systems.",CSCI1710,FALSE,TRUE,FALSE
brown-Fall-CSCI1760:,CSCI1760: Multiprocessor Synchronization,Brown,Fall 2020,http://cs.brown.edu/courses/csci1760/,"This course examines the theory and practice of multiprocessor synchronization. Subjects covered include multiprocessor architecture, mutual exclusion, wait-free and lock-free synchronization, spin locks, monitors, load balancing, concurrent data structures, and transactional synchronization.",CSCI1760,FALSE,TRUE,TRUE
brown-Fall-CSCI1810:,CSCI1810: Computational Molecular Biology,Brown,Fall 2020,http://cs.brown.edu/courses/csci1810/,"High-throughput experimental approaches now allow molecular biologists to make large-scale measurements of DNA, RNA, and protein, the three fundamental molecules of the cell. The resulting datasets are often too large for manual analysis and demand computational techniques. This course introduces algorithms for sequence comparison and alignment; molecular evolution and phylogenetics; DNA/RNA sequencing and assembly; recognition of genes and regulatory elements; and RNA and protein structure.",CSCI1810,FALSE,TRUE,TRUE
brown-Spring-CSCI1820:,CSCI1820: Algorithmic Foundations of Computational Biology,Brown,Spring 2020,http://cs.brown.edu/courses/csci1820/,"This course is devoted to computational and statistical methods as well as software tools for DNA, RNA, and protein sequence analysis. The focus is on understanding the algorithmic and mathematical foundations of the methods, the design of the associated genomics tools, as well as on their applications. A comprehensive set of programming assignments provides a hands-on journey for the student into the complexities of real genomic data.",CSCI1820,FALSE,TRUE,FALSE
brown-Spring-CSCI1850:,CSCI1850: Deep Learning in Genomics,Brown,Spring 2021,http://cs.brown.edu/courses/csci1850/,"Deep learning models have achieved impressive performance in fields like computer vision and NLP. The collection of vast quantities of biological data naturally leads to the question -- can deep learning help us understand genomics? We will cover deep learning models like Auto-encoders and Convolutional Neural Networks and how have they been applied to solve problems in genomics. We will learn about different biological datasets, interpretation methods that help explain predictions, and what unique challenges are presented by the data in this field. Critical thinking and learning from the practical application of models to data are expected outcomes.",CSCI1850,FALSE,TRUE,TRUE
brown-Fall-CSCI1971:,CSCI1971: Topics in 2D Game Engines,Brown,Fall 2013,http://cs.brown.edu/courses/csci1971/,"Welcome to 2D Game Engines! This is a largely student-run course, similar to an independent study, and you'll learn lots of techniques needed to create a fledgling game engine. These topics include animation, simple AI, collision detection, physics, and raycasting. You will create a game engine of your own over the course of the semester, adding a few features to it each week. At the same time, you will also create a series of games using your engine that demonstrate the use of the features you add. Near the end of the semester, you will design and implement a final project that uses your game engine to create a complete, polished game.",CSCI1971,FALSE,TRUE,TRUE
brown-Spring-CSCI1950U:,CSCI1950U: Topics in 3D Game Engine Development,Brown,Spring 2021,http://cs.brown.edu/courses/csci1972/index.shtml,"Covers core techniques in 3D game development with an emphasis on engine architecture. Students independently develop their own engines using C++, OpenGL, and the Qt framework, then work in groups to create a polished game. Topics include: spatial subdivision, player representation, collision detection and response, game networking, GPUs, and OpenGL.",CSCI1950U,FALSE,TRUE,TRUE
brown-Spring-CSCI2270:,CSCI2270: Managing and Mining Massive Time Series,Brown,Spring 2021,https://www.francosolleza.com/CS227/,"In-depth treatment of advanced issues in database management systems. Topics vary from year to year and may include distributed databases, mobile data management, data stream processing and web-based data management.",CSCI2270,FALSE,TRUE,FALSE
brown-Spring-CSCI2300:,CSCI2300: Human-Computer Interaction Seminar,Brown,Spring 2020,http://cs.brown.edu/courses/csci2300,"This seminar covers methods for conducting research in human-computer interaction (HCI). These topics will be pursued through independent reading, assignments, and class discussion. The seminar comprises four assignments that are designed to be meaningful and have the potential to be widely visible. We will have readings that teach HCI experimental research methods and provide examples of valuable contributions.",CSCI2300,FALSE,TRUE,TRUE
brown-Fall-CSCI2340:,CSCI2340: Software Engineering,Brown,Fall 2018,https://cs.brown.edu/courses/cs234/2018/,"This source provides an overview of particular topics relevant to software engineering with a strong emphasis on research directions and where the field is going. It is designed both to familiarize the student with current research directions and where the field is going, and to lay the foundations for students wising to do research in the area.",CSCI2340,FALSE,TRUE,FALSE
brown-Fall-CSCI2370:,CSCI2370: Interdisciplinary Scientific Visualization,Brown,Fall 2020,http://cs.brown.edu/courses/csci2370/2020/,"Description: Learn how to do interdisciplinary scientific visualization research, from soup to nuts, in one semester. Projects will involve the solution of scientific problems using computer graphics, modeling, and visualization. Working in small groups, students will identify scientific problems, propose solutions involving computational modeling and visualization, evaluate the proposals, design and implement the solutions, apply them to the problems, evaluate their success, and report on results. Examples might include interactive software systems, immersive virtual reality applications, quantitative analysis tools, or new applications of existing visualizations methods.",CSCI2370,FALSE,TRUE,FALSE
brown-Fall-CSCI2390:,CSCI2390: Privacy-Conscious Computer Systems,Brown,Fall 2020,http://cs.brown.edu/courses/csci2390/2020/,"The goal of CSCI 2390 is to understand privacy-related challenges for computer systems, learn what design trade-offs we face as engineers, and to identify new research directions that might help address these challenges. We will examine research papers on distributed system design, privacy-preserving, and secure computing techniques, and discuss how to apply these ideas in practice. The goal is to understand if, and how, we can answer questions like these:",CSCI2390,FALSE,TRUE,TRUE
brown-Fall-CSCI2420:,CSCI2420: Probabilistic Graphical Models,Brown,Fall 2016,http://cs.brown.edu/courses/csci2420,"Probabilistic graphical models provide a flexible framework for modeling large, complex, heterogeneous collections of random variables. After a brief introduction to their representational power, we provide a comprehensive survey of state-of-the-art methods for statistical learning and inference in graphical models.",CSCI2420,FALSE,TRUE,TRUE
brown-Spring-CSCI2520:,CSCI2520: Computational Geometry,Brown,Spring 2005,http://cs.brown.edu/courses/csci2520/home.html,"Algorithms and data structures for fundamental geometric problems in two and three dimensions. Topics include point location, range searching, convex hull, intersection, Voronoi diagrams and graph drawing. Applications to computer graphics, circuit layout, information visualization and computer-aided design are also discussed",CSCI2520,FALSE,TRUE,TRUE
brown-Spring-CSCI2530:,CSCI2530: Internet and Web Algorithms,Brown,Spring (Unknown),http://cs.brown.edu/courses/csci2530/,"Graduate course/seminar focuses on the mathematical foundations of algorithms for handling large amounts of data over networks. We'll read and discuss recent papers in information retrieval, search engines, link analysis, probabilistic modeling of the web and social networks, and more.",CSCI2530,FALSE,TRUE,FALSE
brown-Fall-CSCI2570:,CSCI2570: Introduction to Nanocomputing,Brown,Fall 2007,http://cs.brown.edu/courses/csci2570/slides.html,Nanoscale technologies employing materials whose smallest dimension is on the order of a few nanometers are expected to replace lithography in the design of chips. We introduce to computational nanotechnologies and explore problems presented by their stochastic nature. Nanotechnologies based on the use of DNA and semiconducting materials are explored.,CSCI2570,FALSE,TRUE,TRUE
brown-Spring-CSCI2820:,CSCI2820: Advanced Algorithms in Computational Biology and Medical Bioinformatics (Master's),Brown,Spring 2021,http://cs.brown.edu/courses/csci2820/,"Devoted to computational problems and methods in the emerging field of Medical Bioinformatics where genomics, computational biology and bioinformatics impact medical research. We will present challenging problems and solutions in three areas: Disease Associations, Protein Folding and Immunogenomics.",CSCI2820,FALSE,TRUE,TRUE
uiuc-Fall-CS107:,CS107: Data Science Discovery,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs107/fa2020/,"Data Science Discovery is the intersection of statistics, computation, and real-world relevance. As a project-driven course, students perform hands-on-analysis of real-world datasets to analyze and discover the impact of the data. Throughout each experience, students reflect on the social issues surrounding data analysis such as privacy and design",CS107,TRUE,TRUE,TRUE
uiuc-Fall-CS126:,CS126: Software Design Studio,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs126/fa2020/,"Fundamental principles and techniques of software development. Design, documentation, testing, and debugging software, with a significant emphasis on code review.",CS126,FALSE,FALSE,TRUE
uiuc-Fall-CS173:,CS173: Discrete Structures,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs173/fa2020/,"Discrete mathematical structures frequently encountered in the study of Computer Science. Sets, propositions, Boolean algebra, induction, recursion, relations, functions, and graphs.",CS173,FALSE,TRUE,TRUE
uiuc-Fall-CS225:,CS225: Data Structures,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs225/fa2020/,"Data abstractions: elementary data structures (lists, stacks, queues, and trees) and their implementation using an object-oriented programming language. Solutions to a variety of computational problems such as search on graphs and trees. Elementary analysis of algorithms.",CS225,TRUE,TRUE,TRUE
uiuc-Fall-CS240:,CS240: Introduction to Computer Systems,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs240/fa2020/,"Basics of computer systems. Number representations, assembly/machine language, abstract models of processors (fetch/execute, memory hierarchy), processes/process control, simple memory management, file I/O and directories, network programming, usage of cloud services.",CS240,TRUE,TRUE,TRUE
uiuc-Fall-CS241:,CS241: Systems Programming,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs241/fa2020/,"Basics of system programming, including POSIX processes, process control, inter-process communication, synchronization, signals, simple memory management, file I/O and directories, shell programming, socket network programming, RPC programming in distributed systems, basic security mechanisms, and standard tools for systems programming such as debugging tools.",CS241,FALSE,TRUE,TRUE
uiuc-Fall-CS265:,CS265: Innovation Illinois - From Accessible Design to Supercomputing Cultures,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs265/fa2020/,"For the duration of the course, we’ll work with various perspectives from different parts of our campus to imagine, research, and develop—via paper, multimedia, and code-based prototypes–future innovation ideas. We’ll be introduced to and get to experiment with mixed media resources and prototyping methods, spanning on- and off-line archives, digital editing, low and high-fidelity prototyping, and online data collection. We’ll also “visit” campus sites and speak to key figures related to Illinois’ world-changing interdisciplinary innovation histories and collaborations. Our work will culminate in a research project that surveys interdisciplinary practice on our campus, and explores innovation as a phenomenon that necessarily emerges from creative innovation cultures that cross the arts, humanities, social sciences, and computer science.",CS265,FALSE,TRUE,TRUE
uiuc-Fall-CS357:,CS357: Numerical Methods I,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs357/fa2020/,"Fundamentals of numerical methods for students in science and engineering; floating-point computation, systems of linear equations, approximation of functions and integrals, the single nonlinear equation, and the numerical solution of ordinary differential equations; various applications in science and engineering; programming exercises and use of high quality mathematical library routines",CS357,FALSE,TRUE,TRUE
uiuc-Fall-CS361:,CS361: Probability & Statistics for Computer Science,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs361/fa2020/,"Introduction to probability theory and statistics with applications to computer science. Topics include: visualizing datasets, summarizing data, basic descriptive statistics, conditional probability, independence, Bayes theorem, random variables, joint and conditional distributions, expectation, variance and covariance, central limit theorem. Markov inequality, Chebyshev inequality, law of large numbers, Markov chains, simulation, the PageRank algorithm, populations and sampling, sample mean, standard error, maximum likelihood estimation, Bayes estimation, hypothesis testing, confidence intervals, linear regression, principal component analysis, classification, and decision trees.",CS361,FALSE,TRUE,TRUE
uiuc-Fall-CS374:,CS374: Introduction to Algorithms & Models of Computation,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs374/fa2020/,"Analysis of algorithms, major paradigms of algorithm design including recursive algorithms, divide-and-conquer algorithms, dynamic programming, greedy algorithms, and graph algorithms. Formal models of computation including finite automata and Turing machines. Limitations of computation arising from fundamental notions of algorithm and from complexity-theoretic constraints. Reductions, undecidability and NP-completeness.",CS374,FALSE,TRUE,TRUE
uiuc-Fall-CS410:,CS410: Text Information Systems,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs410/fa2020/,"Theory, design, and implementation of text-based information systems. Text analysis, retrieval models (e.g., Boolean, vector space, probabilistic), text categorization, text filtering, clustering, retrieval system design and implementation, and applications to web information management",CS410,FALSE,TRUE,FALSE
uiuc-Fall-CS418:,CS418: Interactive Computer Graphics,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs418/fa2020/,"Basic mathematical tools and computational techniques for modeling, rendering, and animating 3-D scenes.",CS418,FALSE,TRUE,TRUE
uiuc-Fall-CS412:,CS412: Programming Languages & Compilers,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs421/fa2020/,"Structure of programming languages and their implementation. Basic language design principles; abstract data types; functional languages; type systems; object-oriented languages. Basics of lexing, parsing, syntax-directed translation, semantic analysis, and code generation.",CS412,TRUE,TRUE,FALSE
uiuc-Fall-CS424:,CS424: Real-Time Systems,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs424/fa2020/,"Supervisory control aspects of Cyber Physical Systems (CPS): fundamentals of reliability analysis, real-time scheduling, simple feedback control, software fault tolerance architecture, wireless networking and energy saving, principles of safety critical system engineering. Student groups design and demonstrate supervisory control architecture for a robot.",CS424,FALSE,TRUE,FALSE
uiuc-Fall-CS425:,CS425: Distributed Systems,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs425/fa2020/,"Protocols, specification techniques, global states and their determination, reliable broadcast, transactions and commitment, security, and real-time systems.",CS425,FALSE,TRUE,TRUE
uiuc-Fall-CS426:,CS426: Compiler Construction,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs426/fa2020/,"Compiler structure, syntax analysis, syntax-directed translation, automatically constructed recognizers, semantic analysis, code generation, intermediate language, optimization techniques",CS426,FALSE,TRUE,FALSE
uiuc-Fall-CS433:,CS433: Computer System Organization,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs433/fa2020/,"Computer hardware design and analysis and interface with software. Advanced processor design, including superscalar, out-of-order issue, branch prediction, and speculation. Memory hierarchy design, including advanced cache optimizations, main memory, and virtual memory. Principles of multiprocessor design, including shared-memory, cache coherence, synchronization, and consistency. Other advanced topics depending on time; e.g., GPUs and accelerators, warehouse computers and data centers, security.",CS433,FALSE,TRUE,TRUE
uiuc-Fall-CS438:,CS438: Communication Networks,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs438/fa2020/,"Layered architectures and the OSI Reference Model; design issues and protocols in the transport, network, and data link layers; architectures and control algorithms of local-area, point-to-point, and satellite networks; standards in networks access protocols; models of network interconnection; overview of networking and communication software.",CS438,TRUE,TRUE,FALSE
uiuc-Fall-CS439:,CS439: Wireless Networks,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs439/fa2020/,"Overview of wireless network architectures including cellular networks, local area networks, multi-hop wireless networks such as ad hoc networks, mesh networks, and sensor networks; capacity of wireless networks; medium access control, routing protocols, and transport protocols for wireless networks; mechanisms to improve performance and security in wireless networks; energy-efficient protocols for sensor networks.",CS439,FALSE,TRUE,FALSE
uiuc-Fall-CS440:,CS440: Artificial Intelligence,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs440/fa2020/,"Major topics in and directions of research in artificial intelligence: basic problem solving techniques, knowledge representation and computer inference, machine learning, natural language understanding, computer vision, robotics, and societal impacts.",CS440,TRUE,TRUE,TRUE
uiuc-Fall-CSS445:,CSS445: Computational Photography,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs445/fa2020/,"Computer vision techniques to enhance, manipulate, and create media from photo collections, such as panoramic stitching, face morphing, texture synthesis, blending, and 3D reconstruction.",CSS445,FALSE,TRUE,FALSE
uiuc-Fall-CS446:,CS446: Machine Learning,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs446/fa2020/,"Principles and applications of machine learning. Main paradigms and techniques, including discriminative and generative methods, reinforcement learning: linear regression, logistic regression, support vector machines, deep nets, structured methods, dimensionality reduction, k-means, Gaussian mixtures, expectation maximization, Markov decision processes, and Q-learning. Application areas such as natural language and text understanding, speech recognition, computer vision, data mining, and adaptive computer systems, among others.",CS446,FALSE,TRUE,TRUE
uiuc-Fall-CS447:,CS447: Natural Language Processing,UIUC,Fall 2020,https://courses.physics.illinois.edu/cs447/fa2020/,"Part-of-speech tagging, parsing, semantic analysis and machine translation. Relevant linguistics concepts from morphology (word formation) and lexical semantics (the meaning of words) to syntax (sentence structure) and compositional semantics (the meaning of sentences).",CS447,FALSE,TRUE,FALSE
